Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Symbol_simplified,Exp,Strike Type,Price,cum_qty_es,cum_qty_nq
2/7/22 9:35 AM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14705.75,0,1
2/7/22 9:49 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14731.50,0,0
2/7/22 9:50 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14762.50,0,1
2/7/22 9:56 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14789.25,0,0
2/7/22 9:58 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14774.50,0,1
2/7/22 10:03 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14738.00,0,0
2/7/22 10:03 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14740.50,0,-1
2/7/22 10:06 AM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14770.25,0,1
2/7/22 10:11 AM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14744.75,0,-1
2/7/22 10:33 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14755.00,0,0
2/7/22 10:33 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14748.50,0,1
2/7/22 10:40 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14726.50,0,0
2/7/22 10:40 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14725.75,0,-1
2/7/22 11:25 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14667.00,0,0
2/7/22 11:29 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14673.50,0,-1
2/7/22 11:32 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14656.75,0,-2
2/7/22 11:32 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14669.50,0,-1
2/7/22 11:39 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14604.50,0,0
2/7/22 11:44 AM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4477.25,-1,0
2/7/22 11:51 AM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4482.25,0,0
2/7/22 11:52 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14594.75,0,-1
2/7/22 11:55 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14591.50,0,0
2/7/22 11:56 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14598.25,0,1
2/7/22 11:58 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14605.50,0,0
2/7/22 12:00 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4483.00,-1,0
2/7/22 12:03 PM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4483.00,0,0
2/7/22 12:03 PM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4482.75,1,0
2/7/22 12:09 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4479.00,0,0
2/7/22 12:09 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4478.75,-1,0
2/7/22 12:13 PM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4481.50,0,0
2/7/22 12:14 PM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4481.25,1,0
2/7/22 12:23 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4483.50,0,0
2/7/22 12:24 PM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4484.75,1,0
2/7/22 12:27 PM,FUTURE,SELL,-1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4480.50,0,0
2/7/22 12:27 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4480.75,-1,0
2/7/22 12:42 PM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4479.50,0,0
2/7/22 12:42 PM,FUTURE,BUY,1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4480.00,1,0
2/7/22 12:44 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4479.75,0,0
2/7/22 12:45 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14593.75,0,1
2/7/22 12:51 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14598.25,0,0
2/7/22 12:52 PM,FUTURE,BUY,1,TO OPEN,/ESH22,ES,3/22/23,FUTURE,4483.00,1,0
2/7/22 12:58 PM,FUTURE,SELL,-1,TO CLOSE,/ESH22,ES,3/22/23,FUTURE,4480.00,0,0
2/7/22 1:01 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14605.00,0,1
2/7/22 1:15 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14647.75,0,0
2/7/22 1:20 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14649.50,0,1
2/7/22 1:32 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14655.00,0,0
2/7/22 1:34 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14648.50,0,-1
2/7/22 1:38 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14660.50,0,0
2/7/22 1:39 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14663.00,0,1
2/7/22 1:44 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14655.75,0,0
2/7/22 1:46 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14663.00,0,1
2/7/22 1:48 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14649.75,0,0
2/7/22 1:48 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14647.75,0,-1
2/7/22 1:55 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14648.25,0,0
2/7/22 1:55 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14648.75,0,1
2/7/22 2:00 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14664.75,0,0
2/7/22 2:01 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14669.00,0,1
2/7/22 2:08 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14639.50,0,0
2/7/22 2:08 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14643.25,0,-1
2/7/22 2:17 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14662.50,0,1
2/7/22 2:23 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14645.00,0,0
2/7/22 2:23 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14645.25,0,-1
2/7/22 2:27 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14660.25,0,1
2/7/22 2:38 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14679.50,0,0
2/7/22 2:38 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14687.00,0,-1
2/7/22 2:42 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14696.75,0,1
2/7/22 2:46 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14697.25,0,0
2/7/22 2:49 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14686.75,0,-1
2/7/22 3:02 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14684.50,0,0
2/7/22 3:02 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14684.25,0,1
2/7/22 3:16 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14711.00,0,0
2/7/22 3:24 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14672.75,0,-1
2/7/22 3:40 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14585.00,0,0
2/8/22 9:35 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14537.25,0,-1
2/8/22 9:37 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14574.75,0,0
2/8/22 9:38 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14564.50,0,-1
2/8/22 9:47 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14554.75,0,-2
2/8/22 9:47 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14575.50,0,-1
2/8/22 10:03 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14482.75,0,0
2/8/22 10:08 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14486.75,0,-1
2/8/22 10:17 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14544.50,0,0
2/8/22 10:17 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14534.75,0,1
2/8/22 10:27 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14506.75,0,0
2/8/22 10:27 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14507.00,0,-1
2/8/22 10:37 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14506.25,0,0
2/8/22 10:38 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14505.50,0,1
2/8/22 10:54 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14622.75,0,0
2/9/22 9:32 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14916.75,0,1
2/9/22 9:39 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14939.50,0,0
2/9/22 9:47 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14904.25,0,-1
2/9/22 9:49 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14901.50,0,0
2/9/22 9:50 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14884.75,0,-1
2/9/22 9:54 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14879.25,0,0
2/9/22 10:06 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14891.50,0,-1
2/9/22 10:07 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14912.00,0,0
2/9/22 10:10 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14906.75,0,-1
2/9/22 10:10 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14920.25,0,0
2/9/22 10:11 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14905.75,0,-1
2/9/22 10:21 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14875.75,0,0
2/9/22 10:26 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14908.25,0,1
2/9/22 10:44 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14909.25,0,0
2/9/22 10:45 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14904.25,0,-1
2/9/22 10:50 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14923.75,0,0
2/9/22 10:50 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14921.50,0,1
2/9/22 11:00 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14962.00,0,0
2/9/22 11:03 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14958.25,0,1
2/9/22 11:04 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14961.75,0,2
2/9/22 11:04 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14959.00,0,1
2/9/22 11:05 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14963.75,0,0
2/9/22 11:23 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14949.75,0,1
2/9/22 11:27 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14940.75,0,0
2/9/22 11:27 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14943.75,0,-1
2/9/22 11:35 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14949.50,0,0
2/9/22 11:35 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14947.00,0,1
2/9/22 11:37 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14943.00,0,0
2/9/22 11:37 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14943.25,0,-1
2/9/22 11:49 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14955.50,0,0
2/9/22 11:49 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14955.25,0,1
2/9/22 11:54 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14934.75,0,0
2/9/22 11:54 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14937.25,0,-1
2/9/22 12:15 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14936.75,0,0
2/9/22 12:15 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14936.00,0,1
2/9/22 12:31 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14944.75,0,0
2/9/22 12:31 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14938.50,0,-1
2/9/22 12:33 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14954.50,0,1
2/9/22 12:47 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14977.75,0,0
2/9/22 1:07 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14989.25,0,1
2/9/22 1:11 PM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14978.75,0,-1
2/9/22 1:18 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14983.50,0,0
2/9/22 1:18 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14983.25,0,1
2/9/22 1:26 PM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14973.25,0,-1
2/9/22 1:27 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14987.25,0,1
2/9/22 1:34 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14976.75,0,0
2/9/22 1:37 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14972.50,0,-1
2/9/22 1:44 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14976.75,0,1
2/9/22 1:57 PM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14968.75,0,-1
2/9/22 1:59 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14976.25,0,1
2/9/22 2:10 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15008.25,0,0
2/9/22 2:28 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15009.25,0,1
2/9/22 2:46 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15014.25,0,0
2/9/22 2:48 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15009.75,0,-1
2/9/22 2:58 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14992.75,0,0
2/9/22 3:00 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14979.75,0,-1
2/9/22 3:13 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14976.25,0,0
2/9/22 3:27 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14974.00,0,-1
2/9/22 3:30 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15007.25,0,0
2/9/22 3:30 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15007.00,0,1
2/9/22 3:40 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15017.25,0,0
2/9/22 3:40 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15024.50,0,-1
2/9/22 3:41 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14996.00,0,0
2/9/22 3:42 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14995.00,0,-1
2/9/22 3:43 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14991.25,0,0
2/9/22 3:44 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15004.50,0,1
2/9/22 3:45 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15005.25,0,0
2/9/22 3:52 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15031.75,0,1
2/9/22 3:55 PM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15017.00,0,-1
2/9/22 3:57 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15033.00,0,1
2/9/22 4:23 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15055.50,0,0
2/9/22 7:34 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15025.50,0,-1
2/9/22 7:50 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15019.00,0,0
2/10/22 2:01 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15012.75,0,-1
2/10/22 2:11 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15012.50,0,0
2/10/22 2:12 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15013.75,0,1
2/10/22 2:17 AM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15007.75,0,-1
2/10/22 2:25 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15012.75,0,0
2/10/22 2:25 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15012.50,0,1
2/10/22 3:01 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15026.75,0,0
2/10/22 3:05 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15025.00,0,-1
2/10/22 3:07 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15022.25,0,0
2/10/22 3:09 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,15016.25,0,-1
2/10/22 3:12 AM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15027.25,0,1
2/10/22 3:16 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15019.25,0,0
2/10/22 3:16 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15019.50,0,-1
2/10/22 3:40 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,15000.50,0,0
2/10/22 3:51 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14984.25,0,-1
2/10/22 4:04 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14981.25,0,0
2/10/22 10:52 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14958.25,0,-1
2/10/22 10:57 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14910.50,0,0
2/10/22 12:51 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14817.25,0,-1
2/10/22 12:52 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14812.50,0,0
2/10/22 1:16 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14840.50,0,-1
2/10/22 1:17 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14821.75,0,0
2/10/22 1:31 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14780.00,0,-1
2/10/22 1:32 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14764.00,0,0
2/10/22 1:34 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14755.00,0,-1
2/10/22 1:35 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14756.75,0,0
2/10/22 1:37 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14739.00,0,-1
2/10/22 1:38 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14733.25,0,0
2/10/22 2:11 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14765.50,0,-1
2/10/22 2:14 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14760.50,0,0
2/10/22 2:16 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14736.25,0,-1
2/10/22 2:21 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14720.75,0,0
2/14/22 10:15 AM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14243.75,0,-1
2/14/22 10:23 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14288.00,0,0
2/14/22 10:23 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14278.00,0,1
2/14/22 10:31 AM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14244.50,0,-1
2/14/22 10:41 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14263.75,0,0
2/14/22 10:41 AM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14243.25,0,1
2/14/22 10:52 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14278.25,0,0
2/14/22 10:53 AM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14278.50,0,1
2/14/22 11:24 AM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14344.00,0,0
2/14/22 2:01 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14147.25,0,-1
2/14/22 2:09 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14132.50,0,0
2/14/22 2:10 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14109.25,0,-1
2/14/22 2:29 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14230.00,0,0
2/14/22 2:29 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14229.75,0,1
2/14/22 2:30 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14179.00,0,0
2/14/22 2:31 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14187.25,0,-1
2/14/22 2:34 PM,FUTURE,BUY,2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14199.75,0,1
2/14/22 2:42 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14206.75,0,0
2/14/22 2:43 PM,FUTURE,SELL,-1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14201.00,0,-1
2/14/22 2:51 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14256.75,0,0
2/14/22 2:51 PM,FUTURE,BUY,1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14252.75,0,1
2/14/22 2:57 PM,FUTURE,SELL,-1,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14220.50,0,0
2/14/22 2:59 PM,FUTURE,BUY,1,TO OPEN,/NQH22,NQ,3/22/23,FUTURE,14233.75,0,1
2/14/22 3:05 PM,FUTURE,SELL,-2,TO CLOSE,/NQH22,NQ,3/22/23,FUTURE,14198.00,0,-1
